target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs,archived_acc_test,absolute_difference,source_presence
1DB4-8IN,MSE,diff,95,0.7586206896551724,29.0,21.0,0.8275862068965517,0.06896551724137934,both
1DB4-8IN,MSE,gradcam,50,0.5073731598005051,4314.0,2200.0,0.5790025304698599,0.07162937066935482,both
1DB4-8IN,MSE,gradcam,55,0.5090255346402517,4232.0,2159.0,0.5792261571772344,0.07020062253698267,both
1DB4-8IN,MSE,gradcam,60,0.5139186475031353,4048.0,2067.0,0.5792145704262773,0.06529592292314201,both
1DB4-8IN,MSE,gradcam,65,0.5189715021979706,3665.0,1875.0,0.5808428959247526,0.061871393726781965,both
1DB4-8IN,MSE,gradcam,70,0.5327756794470401,2486.0,1283.0,0.5927954699274115,0.06001979048037143,both
1DB4-8IN,MSE,gradcam,75,0.5620311156953752,1385.0,726.0,0.608839608045383,0.046808492350007724,both
1DB4-8IN,MSE,gradcam,80,0.5936224489795925,784.0,419.0,0.6131590136054426,0.019536564625850072,both
1DB4-8IN,MSE,gradcam,85,0.6310370370370368,450.0,245.0,0.6477407407407407,0.016703703703703887,both
1DB4-8IN,MSE,gradcam,90,0.6728016359918201,163.0,96.0,0.6768916155419222,0.004089979550102152,both
1DB4-8IN,MSE,gradcam,95,0.7586206896551724,29.0,21.0,0.7241379310344828,0.03448275862068961,both
1DB4-8IN,MSE,gradinput,50,0.46049816740953076,4314.0,2200.0,0.4851741215946772,0.024675954185146454,both
1DB4-8IN,MSE,gradinput,55,0.4606725479275622,4232.0,2159.0,0.4862222596846087,0.02554971175704651,both
1DB4-8IN,MSE,gradinput,60,0.4630353993558012,4048.0,2067.0,0.4870460073523348,0.024010607996533595,both
1DB4-8IN,MSE,gradinput,65,0.46589761383076256,3665.0,1875.0,0.4911618130240262,0.025264199193263615,both
1DB4-8IN,MSE,gradinput,70,0.47889325968569596,2486.0,1283.0,0.5067138892661834,0.027820629580487477,both
1DB4-8IN,MSE,gradinput,75,0.49939745573319694,1385.0,726.0,0.5367586384734386,0.037361182740241694,both
1DB4-8IN,MSE,gradinput,80,0.5322491496598639,784.0,419.0,0.5519982993197282,0.019749149659864296,both
1DB4-8IN,MSE,gradinput,85,0.5483703703703705,450.0,245.0,0.5761111111111111,0.02774074074074062,both
1DB4-8IN,MSE,gradinput,90,0.5746421267893662,163.0,96.0,0.6288343558282209,0.05419222903885468,both
1DB4-8IN,MSE,gradinput,95,0.5862068965517241,29.0,21.0,0.5862068965517241,0.0,both
1DB4-8IN,MSE,ig,50,0.5002053102269436,4314.0,2200.0,0.5722698417945632,0.0720645315676196,both
1DB4-8IN,MSE,ig,55,0.5006798381110363,4232.0,2159.0,0.5725844585000676,0.07190462038903123,both
1DB4-8IN,MSE,ig,60,0.5023141644806678,4048.0,2067.0,0.5741231128335883,0.07180894835292051,both
1DB4-8IN,MSE,ig,65,0.5061086011154241,3665.0,1875.0,0.575273943882402,0.06916534276697794,both
1DB4-8IN,MSE,ig,70,0.5225663716814155,2486.0,1283.0,0.5798881528768884,0.05732178119547293,both
1DB4-8IN,MSE,ig,75,0.5490441808492356,1385.0,726.0,0.6007443699501465,0.0517001891009109,both
1DB4-8IN,MSE,ig,80,0.5759778911564625,784.0,419.0,0.6186437074829935,0.04266581632653099,both
1DB4-8IN,MSE,ig,85,0.5918888888888889,450.0,245.0,0.6372222222222226,0.04533333333333367,both
1DB4-8IN,MSE,ig,90,0.6257668711656442,163.0,96.0,0.6462167689161555,0.020449897750511314,both
1DB4-8IN,MSE,ig,95,0.6896551724137931,29.0,21.0,0.4827586206896552,0.20689655172413796,both
1DB4-8IN,MSE,shap,50,0.5110526393671142,4314.0,2200.0,0.4971969870782018,0.01385565228891239,both
1DB4-8IN,MSE,shap,55,0.5116957753904542,4232.0,2159.0,0.497402419297748,0.014293356092706211,both
1DB4-8IN,MSE,shap,60,0.5111476420209128,4048.0,2067.0,0.4968867540013784,0.014260888019534401,both
1DB4-8IN,MSE,shap,65,0.5119935468502996,3665.0,1875.0,0.4942783024160923,0.017715244434207356,both
1DB4-8IN,MSE,shap,70,0.5145855317918876,2486.0,1283.0,0.4940906885194897,0.020494843272397922,both
1DB4-8IN,MSE,shap,75,0.5133625580195981,1385.0,726.0,0.4954959601168986,0.017866597902699455,both
1DB4-8IN,MSE,shap,80,0.5198767006802727,784.0,419.0,0.4928358843537411,0.027040816326531603,both
1DB4-8IN,MSE,shap,85,0.5291481481481478,450.0,245.0,0.4872962962962963,0.04185185185185153,both
1DB4-8IN,MSE,shap,90,0.5020449897750511,163.0,96.0,0.4621676891615541,0.03987730061349698,both
1DB4-8IN,MSE,shap,95,0.4482758620689655,29.0,21.0,0.3448275862068966,0.10344827586206895,both
1DYR-TOP,MSE,cam,50,0.49879706092723847,169.0,85.0,0.5925483211725818,0.09375126024534336,both
1DYR-TOP,MSE,cam,55,0.4975450081833061,141.0,71.0,0.5877682797895566,0.09022327160625049,both
1DYR-TOP,MSE,cam,60,0.4936708860759494,79.0,40.0,0.5797801706029553,0.08610928452700589,both
1DYR-TOP,MSE,cam,65,0.49019607843137253,51.0,26.0,0.5663865546218487,0.0761904761904762,both
1DYR-TOP,MSE,cam,70,0.4857142857142857,35.0,18.0,0.566530612244898,0.08081632653061227,both
1DYR-TOP,MSE,cam,75,0.46153846153846156,13.0,7.0,0.4357142857142857,0.025824175824175843,both
1DYR-TOP,MSE,cam,80,0.3333333333333333,3.0,2.0,0.3333333333333333,0.0,both
1DYR-TOP,MSE,cam,85,0.0,1.0,1.0,0.0,0.0,both
1DYR-TOP,MSE,cam,90,,0.0,0.0,,,both
1DYR-TOP,MSE,cam,95,,0.0,0.0,,,both
1DYR-TOP,MSE,diff,50,0.6014535185393176,169.0,85.0,0.6536816979864315,0.05222817944711389,both
1DYR-TOP,MSE,diff,55,0.5981790077534761,141.0,71.0,0.6543895230065444,0.056210515253068305,both
1DYR-TOP,MSE,diff,60,0.5776910150327872,79.0,40.0,0.6324223245109322,0.054731309478144974,both
1DYR-TOP,MSE,diff,65,0.5757158418923126,51.0,26.0,0.6459850606909431,0.07026921879863046,both
1DYR-TOP,MSE,diff,70,0.5447959183673469,35.0,18.0,0.6529251700680272,0.10812925170068033,both
1DYR-TOP,MSE,diff,75,0.47161172161172166,13.0,7.0,0.6324175824175824,0.16080586080586073,both
1DYR-TOP,MSE,diff,80,0.6888888888888888,3.0,2.0,0.9333333333333332,0.24444444444444446,both
1DYR-TOP,MSE,diff,85,0.6666666666666666,1.0,1.0,1.0,0.33333333333333337,both
1DYR-TOP,MSE,diff,90,,0.0,0.0,,,both
1DYR-TOP,MSE,diff,95,,0.0,0.0,,,both
1DYR-TOP,MSE,gradcam,50,0.5501620995703834,169.0,85.0,0.5939510522350758,0.043788952664692404,both
1DYR-TOP,MSE,gradcam,55,0.5547137850329339,141.0,71.0,0.5902839477307562,0.035570162697822316,both
1DYR-TOP,MSE,gradcam,60,0.5642231537801159,79.0,40.0,0.5926708312784262,0.028447677498310342,both
1DYR-TOP,MSE,gradcam,65,0.5521475256769375,51.0,26.0,0.5935574229691877,0.0414098972922502,both
1DYR-TOP,MSE,gradcam,70,0.5665306122448979,35.0,18.0,0.6044897959183673,0.0379591836734694,both
1DYR-TOP,MSE,gradcam,75,0.5754578754578754,13.0,7.0,0.617948717948718,0.04249084249084256,both
1DYR-TOP,MSE,gradcam,80,0.6222222222222221,3.0,2.0,0.6666666666666666,0.04444444444444451,both
1DYR-TOP,MSE,gradcam,85,0.6666666666666666,1.0,1.0,1.0,0.33333333333333337,both
1DYR-TOP,MSE,gradcam,90,,0.0,0.0,,,both
1DYR-TOP,MSE,gradcam,95,,0.0,0.0,,,both
1DYR-TOP,MSE,gradinput,50,0.550935389396928,169.0,85.0,0.5239359670572684,0.026999422339659573,both
1DYR-TOP,MSE,gradinput,55,0.5457185643355856,141.0,71.0,0.5206086860342176,0.025109878301368016,both
1DYR-TOP,MSE,gradinput,60,0.5713819935338923,79.0,40.0,0.5056290755657843,0.065752917968108,both
1DYR-TOP,MSE,gradinput,65,0.5383675692499221,51.0,26.0,0.5064036725801432,0.031963896669778946,both
1DYR-TOP,MSE,gradinput,70,0.552358276643991,35.0,18.0,0.5111791383219955,0.04117913832199549,both
1DYR-TOP,MSE,gradinput,75,0.4794871794871795,13.0,7.0,0.6054945054945056,0.12600732600732606,both
1DYR-TOP,MSE,gradinput,80,0.4444444444444444,3.0,2.0,0.6888888888888888,0.24444444444444435,both
1DYR-TOP,MSE,gradinput,85,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,both
1DYR-TOP,MSE,gradinput,90,,0.0,0.0,,,both
1DYR-TOP,MSE,gradinput,95,,0.0,0.0,,,both
1DYR-TOP,MSE,ig,50,0.5427634659883179,169.0,85.0,0.6205508741751341,0.07778740818681618,both
1DYR-TOP,MSE,ig,55,0.5429280923961775,141.0,71.0,0.618952088101024,0.07602399570484653,both
1DYR-TOP,MSE,ig,60,0.532421867864906,79.0,40.0,0.6018914278407951,0.0694695599758891,both
1DYR-TOP,MSE,ig,65,0.5251711795829441,51.0,26.0,0.6109788359788361,0.08580765639589194,both
1DYR-TOP,MSE,ig,70,0.5149546485260771,35.0,18.0,0.6190589569160997,0.1041043083900226,both
1DYR-TOP,MSE,ig,75,0.48901098901098905,13.0,7.0,0.5840659340659341,0.09505494505494505,both
1DYR-TOP,MSE,ig,80,0.7999999999999999,3.0,2.0,0.8666666666666667,0.06666666666666676,both
1DYR-TOP,MSE,ig,85,1.0,1.0,1.0,1.0,0.0,both
1DYR-TOP,MSE,ig,90,,0.0,0.0,,,both
1DYR-TOP,MSE,ig,95,,0.0,0.0,,,both
1DYR-TOP,MSE,shap,50,0.5278516765942801,169.0,85.0,0.5226730616523515,0.0051786149419286165,both
1DYR-TOP,MSE,shap,55,0.5221734136627751,141.0,71.0,0.5311574949872822,0.00898408132450701,both
1DYR-TOP,MSE,shap,60,0.5139076113759659,79.0,40.0,0.5263914004420336,0.01248378906606773,both
1DYR-TOP,MSE,shap,65,0.5201447245564893,51.0,26.0,0.5575474634298164,0.037402738873327124,both
1DYR-TOP,MSE,shap,70,0.5063151927437642,35.0,18.0,0.5777210884353742,0.07140589569160993,both
1DYR-TOP,MSE,shap,75,0.36556776556776555,13.0,7.0,0.658974358974359,0.2934065934065934,both
1DYR-TOP,MSE,shap,80,0.35555555555555557,3.0,2.0,0.6444444444444444,0.2888888888888888,both
1DYR-TOP,MSE,shap,85,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,both
1DYR-TOP,MSE,shap,90,,0.0,0.0,,,both
1DYR-TOP,MSE,shap,95,,0.0,0.0,,,both
1EZQ-RPR,MSE,cam,50,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,55,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,60,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,65,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,70,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,75,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,80,0.5,26.0,13.0,0.5480769230769231,0.04807692307692313,both
1EZQ-RPR,MSE,cam,85,0.5,24.0,12.0,0.5520833333333334,0.05208333333333337,both
1EZQ-RPR,MSE,cam,90,0.5,18.0,9.0,0.5555555555555556,0.05555555555555558,both
1EZQ-RPR,MSE,cam,95,0.5,2.0,1.0,0.5,0.0,both
1EZQ-RPR,MSE,diff,50,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,55,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,60,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,65,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,70,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,75,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,80,0.7,26.0,13.0,0.615018315018315,0.0849816849816849,both
1EZQ-RPR,MSE,diff,85,0.7166666666666667,24.0,12.0,0.6166666666666666,0.10000000000000009,both
1EZQ-RPR,MSE,diff,90,0.7361111111111112,18.0,9.0,0.5833333333333334,0.1527777777777778,both
1EZQ-RPR,MSE,diff,95,0.75,2.0,1.0,0.5,0.25,both
1EZQ-RPR,MSE,gradcam,50,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,55,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,60,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,65,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,70,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,75,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,80,0.7107142857142856,26.0,13.0,0.4916666666666666,0.21904761904761905,both
1EZQ-RPR,MSE,gradcam,85,0.7173611111111112,24.0,12.0,0.4909722222222221,0.22638888888888914,both
1EZQ-RPR,MSE,gradcam,90,0.7731481481481481,18.0,9.0,0.4351851851851852,0.33796296296296297,both
1EZQ-RPR,MSE,gradcam,95,0.75,2.0,1.0,0.25,0.5,both
1EZQ-RPR,MSE,gradinput,50,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,55,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,60,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,65,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,70,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,75,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,80,0.8447802197802197,26.0,13.0,0.5993589743589743,0.24542124542124533,both
1EZQ-RPR,MSE,gradinput,85,0.8784722222222222,24.0,12.0,0.6076388888888888,0.27083333333333337,both
1EZQ-RPR,MSE,gradinput,90,0.9212962962962964,18.0,9.0,0.6018518518518517,0.31944444444444464,both
1EZQ-RPR,MSE,gradinput,95,0.75,2.0,1.0,0.5,0.25,both
1EZQ-RPR,MSE,ig,50,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,55,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,60,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,65,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,70,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,75,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,80,0.7916666666666667,26.0,13.0,0.5887362637362636,0.2029304029304031,both
1EZQ-RPR,MSE,ig,85,0.8159722222222222,24.0,12.0,0.6020833333333332,0.21388888888888902,both
1EZQ-RPR,MSE,ig,90,0.824074074074074,18.0,9.0,0.5833333333333334,0.2407407407407406,both
1EZQ-RPR,MSE,ig,95,0.75,2.0,1.0,0.5,0.25,both
1EZQ-RPR,MSE,shap,50,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,55,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,60,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,65,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,70,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,75,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,80,0.6438644688644689,26.0,13.0,0.4347069597069598,0.20915750915750914,both
1EZQ-RPR,MSE,shap,85,0.6409722222222222,24.0,12.0,0.4451388888888889,0.19583333333333325,both
1EZQ-RPR,MSE,shap,90,0.5601851851851852,18.0,9.0,0.4490740740740741,0.1111111111111111,both
1EZQ-RPR,MSE,shap,95,1.0,2.0,1.0,0.75,0.25,both
1F0R-815,MSE,cam,50,0.503935860058309,441.0,229.0,0.5322978851140118,0.028362025055702733,both
1F0R-815,MSE,cam,55,0.5045318910854159,383.0,200.0,0.5357411822720533,0.0312092911866374,both
1F0R-815,MSE,cam,60,0.5052438498057833,331.0,174.0,0.537730991734013,0.03248714192822966,both
1F0R-815,MSE,cam,65,0.5054307116104868,267.0,142.0,0.5405498267857818,0.03511911517529498,both
1F0R-815,MSE,cam,70,0.4997727272727273,220.0,118.0,0.5372637085137087,0.037490981240981436,both
1F0R-815,MSE,cam,75,0.49447368421052634,190.0,102.0,0.5350772765246452,0.040603592314118864,both
1F0R-815,MSE,cam,80,0.48577235772357724,123.0,68.0,0.5185249709639951,0.03275261324041784,both
1F0R-815,MSE,cam,85,0.47307692307692306,65.0,37.0,0.5305128205128206,0.0574358974358975,both
1F0R-815,MSE,cam,90,0.4318181818181818,22.0,15.0,0.5984848484848484,0.16666666666666657,both
1F0R-815,MSE,cam,95,0.4,5.0,4.0,0.6,0.19999999999999996,both
1F0R-815,MSE,diff,50,0.648410051576993,441.0,229.0,0.6000179360673,0.04839211550969302,both
1F0R-815,MSE,diff,55,0.644960255916714,383.0,200.0,0.6031578713271244,0.041802384589589625,both
1F0R-815,MSE,diff,60,0.650917989362098,331.0,174.0,0.6068405411305721,0.04407744823152593,both
1F0R-815,MSE,diff,65,0.659741101595034,267.0,142.0,0.6113860130714063,0.04835508852362769,both
1F0R-815,MSE,diff,70,0.6646725748998477,220.0,118.0,0.6041569289296558,0.06051564597019188,both
1F0R-815,MSE,diff,75,0.6726086048454468,190.0,102.0,0.6136862990810354,0.058922305764411376,both
1F0R-815,MSE,diff,80,0.6808749516066591,123.0,68.0,0.6031165311653115,0.07775842044134762,both
1F0R-815,MSE,diff,85,0.722051282051282,65.0,37.0,0.6012820512820515,0.12076923076923052,both
1F0R-815,MSE,diff,90,0.7803030303030302,22.0,15.0,0.6818181818181819,0.09848484848484829,both
1F0R-815,MSE,diff,95,0.8,5.0,4.0,0.6,0.20000000000000007,both
1F0R-815,MSE,gradcam,50,0.6735757987802744,441.0,229.0,0.493222774267824,0.1803530245124504,both
1F0R-815,MSE,gradcam,55,0.6775648641875026,383.0,200.0,0.4912707318194187,0.1862941323680839,both
1F0R-815,MSE,gradcam,60,0.6896066756338658,331.0,174.0,0.4888217187310842,0.2007849569027816,both
1F0R-815,MSE,gradcam,65,0.7162182906564932,267.0,142.0,0.4830511768714013,0.23316711378509192,both
1F0R-815,MSE,gradcam,70,0.724085573517392,220.0,118.0,0.4711563184290455,0.2529292550883465,both
1F0R-815,MSE,gradcam,75,0.723828320802005,190.0,102.0,0.4598391812865496,0.2639891395154554,both
1F0R-815,MSE,gradcam,80,0.7290940766550519,123.0,68.0,0.4498354626403408,0.2792586140147111,both
1F0R-815,MSE,gradcam,85,0.6548717948717949,65.0,37.0,0.4520512820512821,0.20282051282051283,both
1F0R-815,MSE,gradcam,90,0.6439393939393938,22.0,15.0,0.3787878787878787,0.26515151515151514,both
1F0R-815,MSE,gradcam,95,0.6,5.0,4.0,0.0,0.6,both
1F0R-815,MSE,gradinput,50,0.5609010004670437,441.0,229.0,0.5077103940216574,0.05319060644538631,both
1F0R-815,MSE,gradinput,55,0.5679799093464428,383.0,200.0,0.508308701614261,0.05967120773218182,both
1F0R-815,MSE,gradinput,60,0.5793053706950989,331.0,174.0,0.5021670424238397,0.07713832827125922,both
1F0R-815,MSE,gradinput,65,0.5931558869761117,267.0,142.0,0.4922131655277721,0.10094272144833955,both
1F0R-815,MSE,gradinput,70,0.6047058370922006,220.0,118.0,0.4745706692297603,0.13013516786244028,both
1F0R-815,MSE,gradinput,75,0.6010672514619881,190.0,102.0,0.4634878863826235,0.13757936507936463,both
1F0R-815,MSE,gradinput,80,0.5903794037940379,123.0,68.0,0.4582171893147503,0.13216221447928755,both
1F0R-815,MSE,gradinput,85,0.5628205128205128,65.0,37.0,0.4756410256410256,0.0871794871794872,both
1F0R-815,MSE,gradinput,90,0.6060606060606061,22.0,15.0,0.5000000000000001,0.10606060606060597,both
1F0R-815,MSE,gradinput,95,0.4,5.0,4.0,0.6,0.19999999999999996,both
1F0R-815,MSE,ig,50,0.6078312774646001,441.0,229.0,0.5248791760598995,0.08295210140470055,both
1F0R-815,MSE,ig,55,0.6118482873378437,383.0,200.0,0.5302136224498378,0.08163466488800586,both
1F0R-815,MSE,ig,60,0.6211851592516245,331.0,174.0,0.5373460795666231,0.08383907968500148,both
1F0R-815,MSE,ig,65,0.6390352053273403,267.0,142.0,0.551591323782335,0.08744388154500526,both
1F0R-815,MSE,ig,70,0.649479195047377,220.0,118.0,0.571142392960575,0.07833680208680194,both
1F0R-815,MSE,ig,75,0.6546971595655808,190.0,102.0,0.5779761904761906,0.07672096908939019,both
1F0R-815,MSE,ig,80,0.675600077429346,123.0,68.0,0.5493999225706542,0.12620015485869185,both
1F0R-815,MSE,ig,85,0.6838461538461537,65.0,37.0,0.5453846153846152,0.1384615384615384,both
1F0R-815,MSE,ig,90,0.7424242424242425,22.0,15.0,0.5378787878787878,0.2045454545454547,both
1F0R-815,MSE,ig,95,0.6,5.0,4.0,0.2,0.39999999999999997,both
1F0R-815,MSE,shap,50,0.5306256126606802,441.0,229.0,0.5032466425643262,0.02737897009635404,both
1F0R-815,MSE,shap,55,0.5354654405049887,383.0,200.0,0.5016156661986797,0.03384977430630898,both
1F0R-815,MSE,shap,60,0.5362576413180642,331.0,174.0,0.4953097255212065,0.04094791579685769,both
1F0R-815,MSE,shap,65,0.5424148884823042,267.0,142.0,0.4882946433508231,0.054120245131481115,both
1F0R-815,MSE,shap,70,0.5448313933541207,220.0,118.0,0.4800614663114661,0.06476992704265455,both
1F0R-815,MSE,shap,75,0.5478174603174604,190.0,102.0,0.4905513784461152,0.05726608187134519,both
1F0R-815,MSE,shap,80,0.5625629113433992,123.0,68.0,0.4962737127371274,0.0662891986062718,both
1F0R-815,MSE,shap,85,0.5638461538461539,65.0,37.0,0.4894871794871794,0.07435897435897448,both
1F0R-815,MSE,shap,90,0.6515151515151515,22.0,15.0,0.4696969696969697,0.18181818181818177,both
1F0R-815,MSE,shap,95,0.8,5.0,4.0,0.2,0.6000000000000001,both
1F40-GPI,MSE,cam,50,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,55,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,60,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,65,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,70,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,75,0.6450680272108844,98.0,67.0,0.6305916305916305,0.014476396619253928,both
1F40-GPI,MSE,cam,80,0.6842320261437909,68.0,52.0,0.6895424836601307,0.00531045751633985,both
1F40-GPI,MSE,cam,85,0.75,32.0,29.0,0.75,0.0,both
1F40-GPI,MSE,cam,90,0.7619047619047619,21.0,21.0,0.7619047619047619,0.0,both
1F40-GPI,MSE,cam,95,0.6666666666666666,9.0,11.0,0.6666666666666666,0.0,both
1F40-GPI,MSE,diff,50,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,55,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,60,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,65,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,70,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,75,0.3684766763848397,98.0,67.0,0.5994721265129425,0.23099545012810274,both
1F40-GPI,MSE,diff,80,0.39100723622782446,68.0,52.0,0.636998132586368,0.2459908963585435,both
1F40-GPI,MSE,diff,85,0.4308035714285714,32.0,29.0,0.6897321428571428,0.2589285714285714,both
1F40-GPI,MSE,diff,90,0.39285714285714285,21.0,21.0,0.6666666666666666,0.2738095238095238,both
1F40-GPI,MSE,diff,95,0.3333333333333333,9.0,11.0,0.5555555555555556,0.22222222222222227,both
1F40-GPI,MSE,gradcam,50,0.6560311570515655,98.0,67.0,0.7064673704979829,0.050436213446417466,both
1F40-GPI,MSE,gradcam,55,0.6560311570515655,98.0,67.0,0.7064673704979829,0.050436213446417466,both
1F40-GPI,MSE,gradcam,60,0.6560311570515655,98.0,67.0,0.7064673704979829,0.050436213446417466,both
1F40-GPI,MSE,gradcam,65,0.6560311570515655,98.0,67.0,0.7064673704979829,0.050436213446417466,both
1F40-GPI,MSE,gradcam,70,0.6560311570515655,98.0,67.0,0.7064673704979829,0.050436213446417466,both
