target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs
1ZTQ-033,MSE,cam,65,0.4,15,9
1ZTQ-033,MSE,cam,70,0.4,15,9
1ZTQ-033,MSE,cam,75,0.4,15,9
1ZTQ-033,MSE,cam,80,0.4,15,9
1ZTQ-033,MSE,cam,85,0.42857142857142855,7,4
1ZTQ-033,MSE,cam,90,0.5,4,2
1ZTQ-033,MSE,cam,95,,0,0
1ZTQ-033,MSE,diff,50,0.516978490657454,59,31
1ZTQ-033,MSE,diff,55,0.516978490657454,59,31
1ZTQ-033,MSE,diff,60,0.49939531368102796,21,12
1ZTQ-033,MSE,diff,65,0.49915343915343907,15,9
1ZTQ-033,MSE,diff,70,0.49915343915343907,15,9
1ZTQ-033,MSE,diff,75,0.49915343915343907,15,9
1ZTQ-033,MSE,diff,80,0.49915343915343907,15,9
1ZTQ-033,MSE,diff,85,0.4619047619047619,7,4
1ZTQ-033,MSE,diff,90,0.45833333333333326,4,2
1ZTQ-033,MSE,diff,95,,0,0
1ZTQ-033,MSE,gradcam,50,0.479589938974286,59,31
1ZTQ-033,MSE,gradcam,55,0.479589938974286,59,31
1ZTQ-033,MSE,gradcam,60,0.4931158788301645,21,12
1ZTQ-033,MSE,gradcam,65,0.4791534391534391,15,9
1ZTQ-033,MSE,gradcam,70,0.4791534391534391,15,9
1ZTQ-033,MSE,gradcam,75,0.4791534391534391,15,9
1ZTQ-033,MSE,gradcam,80,0.4791534391534391,15,9
1ZTQ-033,MSE,gradcam,85,0.6095238095238095,7,4
1ZTQ-033,MSE,gradcam,90,0.6666666666666666,4,2
1ZTQ-033,MSE,gradcam,95,,0,0
1ZTQ-033,MSE,gradinput,50,0.5598012738341749,59,31
1ZTQ-033,MSE,gradinput,55,0.5598012738341749,59,31
1ZTQ-033,MSE,gradinput,60,0.630760509331938,21,12
1ZTQ-033,MSE,gradinput,65,0.6577777777777777,15,9
1ZTQ-033,MSE,gradinput,70,0.6577777777777777,15,9
1ZTQ-033,MSE,gradinput,75,0.6577777777777777,15,9
1ZTQ-033,MSE,gradinput,80,0.6577777777777777,15,9
1ZTQ-033,MSE,gradinput,85,0.7904761904761904,7,4
1ZTQ-033,MSE,gradinput,90,0.8333333333333333,4,2
1ZTQ-033,MSE,gradinput,95,,0,0
1ZTQ-033,MSE,ig,50,0.5684102150203845,59,31
1ZTQ-033,MSE,ig,55,0.5684102150203845,59,31
1ZTQ-033,MSE,ig,60,0.5753561253561253,21,12
1ZTQ-033,MSE,ig,65,0.6062433862433863,15,9
1ZTQ-033,MSE,ig,70,0.6062433862433863,15,9
1ZTQ-033,MSE,ig,75,0.6062433862433863,15,9
1ZTQ-033,MSE,ig,80,0.6062433862433863,15,9
1ZTQ-033,MSE,ig,85,0.49523809523809526,7,4
1ZTQ-033,MSE,ig,90,0.29166666666666663,4,2
1ZTQ-033,MSE,ig,95,,0,0
1ZTQ-033,MSE,shap,50,0.5353981553507975,59,31
1ZTQ-033,MSE,shap,55,0.5353981553507975,59,31
1ZTQ-033,MSE,shap,60,0.5473835688121402,21,12
1ZTQ-033,MSE,shap,65,0.5492063492063491,15,9
1ZTQ-033,MSE,shap,70,0.5492063492063491,15,9
1ZTQ-033,MSE,shap,75,0.5492063492063491,15,9
1ZTQ-033,MSE,shap,80,0.5492063492063491,15,9
1ZTQ-033,MSE,shap,85,0.5238095238095238,7,4
1ZTQ-033,MSE,shap,90,0.6666666666666666,4,2
1ZTQ-033,MSE,shap,95,,0,0
2A4L-RRC,MSE,cam,50,0.5212627665741804,2117,1066
2A4L-RRC,MSE,cam,55,0.5216803468009386,2067,1041
2A4L-RRC,MSE,cam,60,0.5183433236418707,1859,937
2A4L-RRC,MSE,cam,65,0.5146928879487017,1591,803
2A4L-RRC,MSE,cam,70,0.5134363686995266,1311,663
2A4L-RRC,MSE,cam,75,0.5116406725291744,861,438
2A4L-RRC,MSE,cam,80,0.5171625122844633,533,273
2A4L-RRC,MSE,cam,85,0.5181739879414298,387,199
2A4L-RRC,MSE,cam,90,0.5144230769230769,208,107
2A4L-RRC,MSE,cam,95,0.4166666666666667,12,7
2A4L-RRC,MSE,diff,50,0.6443635475117323,2117,1066
2A4L-RRC,MSE,diff,55,0.6432845160284756,2067,1041
2A4L-RRC,MSE,diff,60,0.6485570149771345,1859,937
2A4L-RRC,MSE,diff,65,0.6574913842355705,1591,803
2A4L-RRC,MSE,diff,70,0.671540924115295,1311,663
2A4L-RRC,MSE,diff,75,0.7273155061482585,861,438
2A4L-RRC,MSE,diff,80,0.7712856249441623,533,273
2A4L-RRC,MSE,diff,85,0.7947889750215335,387,199
2A4L-RRC,MSE,diff,90,0.8293269230769228,208,107
2A4L-RRC,MSE,diff,95,0.8333333333333334,12,7
2A4L-RRC,MSE,gradcam,50,0.4837536550362005,2117,1066
2A4L-RRC,MSE,gradcam,55,0.48202106568345005,2067,1041
2A4L-RRC,MSE,gradcam,60,0.4880558715685132,1859,937
2A4L-RRC,MSE,gradcam,65,0.49680887064607987,1591,803
2A4L-RRC,MSE,gradcam,70,0.4868940577178564,1311,663
2A4L-RRC,MSE,gradcam,75,0.4821622144792874,861,438
2A4L-RRC,MSE,gradcam,80,0.4577905834003395,533,273
2A4L-RRC,MSE,gradcam,85,0.45478036175710596,387,199
2A4L-RRC,MSE,gradcam,90,0.45112179487179477,208,107
2A4L-RRC,MSE,gradcam,95,0.6666666666666666,12,7
2A4L-RRC,MSE,gradinput,50,0.4786840559864951,2117,1066
2A4L-RRC,MSE,gradinput,55,0.47753148019091757,2067,1041
2A4L-RRC,MSE,gradinput,60,0.4750691302600929,1859,937
2A4L-RRC,MSE,gradinput,65,0.46936773680959876,1591,803
2A4L-RRC,MSE,gradinput,70,0.4634377720762172,1311,663
2A4L-RRC,MSE,gradinput,75,0.4449117858525519,861,438
2A4L-RRC,MSE,gradinput,80,0.4223577235772358,533,273
2A4L-RRC,MSE,gradinput,85,0.3935400516795865,387,199
2A4L-RRC,MSE,gradinput,90,0.37900641025641024,208,107
2A4L-RRC,MSE,gradinput,95,0.4166666666666667,12,7
2A4L-RRC,MSE,ig,50,0.6555092600290443,2117,1066
2A4L-RRC,MSE,ig,55,0.653050873580414,2067,1041
2A4L-RRC,MSE,ig,60,0.6409995374895875,1859,937
2A4L-RRC,MSE,ig,65,0.6204267744965424,1591,803
2A4L-RRC,MSE,ig,70,0.6275033488420227,1311,663
2A4L-RRC,MSE,ig,75,0.6350948509485097,861,438
2A4L-RRC,MSE,ig,80,0.5997677119628341,533,273
2A4L-RRC,MSE,ig,85,0.5818260120585702,387,199
2A4L-RRC,MSE,ig,90,0.6121794871794873,208,107
2A4L-RRC,MSE,ig,95,0.6666666666666666,12,7
2A4L-RRC,MSE,shap,50,0.5232863207428353,2117,1066
2A4L-RRC,MSE,shap,55,0.5226343485542667,2067,1041
2A4L-RRC,MSE,shap,60,0.521671328193652,1859,937
2A4L-RRC,MSE,shap,65,0.5195777596940391,1591,803
2A4L-RRC,MSE,shap,70,0.5078614410422195,1311,663
2A4L-RRC,MSE,shap,75,0.5061934258798371,861,438
2A4L-RRC,MSE,shap,80,0.5121638524077551,533,273
2A4L-RRC,MSE,shap,85,0.5260981912144703,387,199
2A4L-RRC,MSE,shap,90,0.5280448717948718,208,107
2A4L-RRC,MSE,shap,95,0.8333333333333334,12,7
2AEI-03R,MSE,cam,50,0.5916300536387147,158,84
2AEI-03R,MSE,cam,55,0.592804797916134,156,83
2AEI-03R,MSE,cam,60,0.5972187442187442,150,80
2AEI-03R,MSE,cam,65,0.6034783291825547,142,76
2AEI-03R,MSE,cam,70,0.6127715026908578,124,67
2AEI-03R,MSE,cam,75,0.6172661263086796,94,52
2AEI-03R,MSE,cam,80,0.6422902494331066,63,36
2AEI-03R,MSE,cam,85,0.6528239202657807,43,26
2AEI-03R,MSE,cam,90,0.6944444444444445,30,19
2AEI-03R,MSE,cam,95,0.75,18,12
2AEI-03R,MSE,diff,50,0.6348949588905554,158,84
2AEI-03R,MSE,diff,55,0.6351611707380932,156,83
2AEI-03R,MSE,diff,60,0.635567617567617,150,80
2AEI-03R,MSE,diff,65,0.6365542126105502,142,76
2AEI-03R,MSE,diff,70,0.6541881953172273,124,67
2AEI-03R,MSE,diff,75,0.6843296183721715,94,52
2AEI-03R,MSE,diff,80,0.6959813555051653,63,36
2AEI-03R,MSE,diff,85,0.7811184939091915,43,26
2AEI-03R,MSE,diff,90,0.7805555555555554,30,19
2AEI-03R,MSE,diff,95,0.75,18,12
2AEI-03R,MSE,gradcam,50,0.5888957870290968,158,84
2AEI-03R,MSE,gradcam,55,0.5908715970077307,156,83
2AEI-03R,MSE,gradcam,60,0.5969099696599699,150,80
2AEI-03R,MSE,gradcam,65,0.6037879178724251,142,76
2AEI-03R,MSE,gradcam,70,0.6216642004948455,124,67
2AEI-03R,MSE,gradcam,75,0.6678414080009824,94,52
2AEI-03R,MSE,gradcam,80,0.6710128495842781,63,36
2AEI-03R,MSE,gradcam,85,0.7533222591362126,43,26
2AEI-03R,MSE,gradcam,90,0.7472222222222221,30,19
2AEI-03R,MSE,gradcam,95,0.75,18,12
2AEI-03R,MSE,gradinput,50,0.5500006636479059,158,84
2AEI-03R,MSE,gradinput,55,0.5496662239956773,156,83
2AEI-03R,MSE,gradinput,60,0.5485476097976096,150,80
2AEI-03R,MSE,gradinput,65,0.5460499008034219,142,76
2AEI-03R,MSE,gradinput,70,0.5516971603665153,124,67
2AEI-03R,MSE,gradinput,75,0.5848726627981947,94,52
2AEI-03R,MSE,gradinput,80,0.576158982111363,63,36
2AEI-03R,MSE,gradinput,85,0.6322812846068661,43,26
2AEI-03R,MSE,gradinput,90,0.6138888888888889,30,19
2AEI-03R,MSE,gradinput,95,0.6666666666666666,18,12
2AEI-03R,MSE,ig,50,0.6393068035793535,158,84
2AEI-03R,MSE,ig,55,0.6387237804368369,156,83
2AEI-03R,MSE,ig,60,0.63667624042624,150,80
2AEI-03R,MSE,ig,65,0.6344486890261535,142,76
2AEI-03R,MSE,ig,70,0.6531818092301963,124,67
2AEI-03R,MSE,ig,75,0.6924948573884744,94,52
2AEI-03R,MSE,ig,80,0.7138133030990175,63,36
2AEI-03R,MSE,ig,85,0.7760243632336656,43,26
2AEI-03R,MSE,ig,90,0.8138888888888888,30,19
2AEI-03R,MSE,ig,95,0.8055555555555556,18,12
2AEI-03R,MSE,shap,50,0.5395856732724547,158,84
2AEI-03R,MSE,shap,55,0.5399538285039298,156,83
2AEI-03R,MSE,shap,60,0.5375344377844378,150,80
2AEI-03R,MSE,shap,65,0.539453435844281,142,76
2AEI-03R,MSE,shap,70,0.5335071738297544,124,67
2AEI-03R,MSE,shap,75,0.5557566546928249,94,52
2AEI-03R,MSE,shap,80,0.5928193499622071,63,36
2AEI-03R,MSE,shap,85,0.602436323366556,43,26
2AEI-03R,MSE,shap,90,0.6222222222222221,30,19
2AEI-03R,MSE,shap,95,0.6388888888888888,18,12
2AUX-CT1,MSE,cam,50,0.41818181818181815,55,32
2AUX-CT1,MSE,cam,55,0.41818181818181815,55,32
2AUX-CT1,MSE,cam,60,0.4117647058823529,51,30
2AUX-CT1,MSE,cam,65,0.40625,32,19
2AUX-CT1,MSE,cam,70,0.42857142857142855,14,8
2AUX-CT1,MSE,cam,75,0.42857142857142855,14,8
2AUX-CT1,MSE,cam,80,0.4,10,6
2AUX-CT1,MSE,cam,85,0.42857142857142855,7,4
2AUX-CT1,MSE,cam,90,0.5,6,3
2AUX-CT1,MSE,cam,95,0.5,2,1
2AUX-CT1,MSE,diff,50,0.7817387158296251,55,32
2AUX-CT1,MSE,diff,55,0.7817387158296251,55,32
2AUX-CT1,MSE,diff,60,0.7758246655305481,51,30
2AUX-CT1,MSE,diff,65,0.8046198593073591,32,19
2AUX-CT1,MSE,diff,70,0.8571428571428571,14,8
2AUX-CT1,MSE,diff,75,0.8571428571428571,14,8
2AUX-CT1,MSE,diff,80,0.8,10,6
2AUX-CT1,MSE,diff,85,0.7142857142857143,7,4
2AUX-CT1,MSE,diff,90,0.6666666666666666,6,3
2AUX-CT1,MSE,diff,95,1.0,2,1
2AUX-CT1,MSE,gradcam,50,0.4379907970817062,55,32
2AUX-CT1,MSE,gradcam,55,0.4379907970817062,55,32
2AUX-CT1,MSE,gradcam,60,0.4345278904102434,51,30
2AUX-CT1,MSE,gradcam,65,0.4269987824675326,32,19
2AUX-CT1,MSE,gradcam,70,0.42857142857142855,14,8
2AUX-CT1,MSE,gradcam,75,0.42857142857142855,14,8
2AUX-CT1,MSE,gradcam,80,0.4,10,6
2AUX-CT1,MSE,gradcam,85,0.42857142857142855,7,4
2AUX-CT1,MSE,gradcam,90,0.5,6,3
2AUX-CT1,MSE,gradcam,95,0.5,2,1
2AUX-CT1,MSE,gradinput,50,0.4181424635970091,55,32
2AUX-CT1,MSE,gradinput,55,0.4181424635970091,55,32
2AUX-CT1,MSE,gradinput,60,0.4131228248875308,51,30
2AUX-CT1,MSE,gradinput,65,0.41472199675324684,32,19
2AUX-CT1,MSE,gradinput,70,0.35714285714285715,14,8
2AUX-CT1,MSE,gradinput,75,0.35714285714285715,14,8
2AUX-CT1,MSE,gradinput,80,0.3,10,6
2AUX-CT1,MSE,gradinput,85,0.2857142857142857,7,4
2AUX-CT1,MSE,gradinput,90,0.3333333333333333,6,3
2AUX-CT1,MSE,gradinput,95,0.5,2,1
2AUX-CT1,MSE,ig,50,0.661067871522417,55,32
2AUX-CT1,MSE,ig,55,0.661067871522417,55,32
2AUX-CT1,MSE,ig,60,0.6470900015017663,51,30
2AUX-CT1,MSE,ig,65,0.5978828463203464,32,19
2AUX-CT1,MSE,ig,70,0.5333333333333333,14,8
2AUX-CT1,MSE,ig,75,0.5333333333333333,14,8
2AUX-CT1,MSE,ig,80,0.38,10,6
2AUX-CT1,MSE,ig,85,0.2857142857142857,7,4
2AUX-CT1,MSE,ig,90,0.16666666666666666,6,3
2AUX-CT1,MSE,ig,95,0.0,2,1
2AUX-CT1,MSE,shap,50,0.5737946901583265,55,32
2AUX-CT1,MSE,shap,55,0.5737946901583265,55,32
2AUX-CT1,MSE,shap,60,0.578181948770184,51,30
2AUX-CT1,MSE,shap,65,0.5992931547619047,32,19
2AUX-CT1,MSE,shap,70,0.46071428571428574,14,8
2AUX-CT1,MSE,shap,75,0.46071428571428574,14,8
2AUX-CT1,MSE,shap,80,0.41166666666666674,10,6
2AUX-CT1,MSE,shap,85,0.38095238095238093,7,4
2AUX-CT1,MSE,shap,90,0.3333333333333333,6,3
2AUX-CT1,MSE,shap,95,0.0,2,1
2AYP-43A,MSE,cam,50,0.6888888888888888,60,32
2AYP-43A,MSE,cam,55,0.6888888888888888,60,32
2AYP-43A,MSE,cam,60,0.6888888888888888,60,32
2AYP-43A,MSE,cam,65,0.6888888888888888,60,32
2AYP-43A,MSE,cam,70,0.6630434782608695,46,25
2AYP-43A,MSE,cam,75,0.6625,40,22
2AYP-43A,MSE,cam,80,0.7619047619047619,21,12
2AYP-43A,MSE,cam,85,0.8181818181818182,11,6
2AYP-43A,MSE,cam,90,1.0,5,3
2AYP-43A,MSE,cam,95,,0,0
2AYP-43A,MSE,diff,50,0.6557100769600771,60,32
2AYP-43A,MSE,diff,55,0.6557100769600771,60,32
2AYP-43A,MSE,diff,60,0.6557100769600771,60,32
2AYP-43A,MSE,diff,65,0.6557100769600771,60,32
2AYP-43A,MSE,diff,70,0.6419340924775707,46,25
2AYP-43A,MSE,diff,75,0.6362797619047618,40,22
2AYP-43A,MSE,diff,80,0.6809523809523809,21,12
2AYP-43A,MSE,diff,85,0.6590909090909091,11,6
2AYP-43A,MSE,diff,90,0.7,5,3
2AYP-43A,MSE,diff,95,,0,0
2AYP-43A,MSE,gradcam,50,0.6443458393458396,60,32
2AYP-43A,MSE,gradcam,55,0.6443458393458396,60,32
2AYP-43A,MSE,gradcam,60,0.6443458393458396,60,32
2AYP-43A,MSE,gradcam,65,0.6443458393458396,60,32
2AYP-43A,MSE,gradcam,70,0.6196342305037955,46,25
2AYP-43A,MSE,gradcam,75,0.6141071428571426,40,22
2AYP-43A,MSE,gradcam,80,0.6404761904761905,21,12
2AYP-43A,MSE,gradcam,85,0.6363636363636364,11,6
2AYP-43A,MSE,gradcam,90,0.7,5,3
2AYP-43A,MSE,gradcam,95,,0,0
2AYP-43A,MSE,gradinput,50,0.4479587542087542,60,32
2AYP-43A,MSE,gradinput,55,0.4479587542087542,60,32
2AYP-43A,MSE,gradinput,60,0.4479587542087542,60,32
2AYP-43A,MSE,gradinput,65,0.4479587542087542,60,32
2AYP-43A,MSE,gradinput,70,0.4593599033816425,46,25
2AYP-43A,MSE,gradinput,75,0.44354166666666667,40,22
2AYP-43A,MSE,gradinput,80,0.3666666666666667,21,12
2AYP-43A,MSE,gradinput,85,0.3409090909090909,11,6
2AYP-43A,MSE,gradinput,90,0.3,5,3
2AYP-43A,MSE,gradinput,95,,0,0
2AYP-43A,MSE,ig,50,0.6163949013949014,60,32
2AYP-43A,MSE,ig,55,0.6163949013949014,60,32
2AYP-43A,MSE,ig,60,0.6163949013949014,60,32
2AYP-43A,MSE,ig,65,0.6163949013949014,60,32
2AYP-43A,MSE,ig,70,0.5818754313319529,46,25
2AYP-43A,MSE,ig,75,0.5775595238095237,40,22
2AYP-43A,MSE,ig,80,0.5976190476190476,21,12
2AYP-43A,MSE,ig,85,0.5909090909090909,11,6
2AYP-43A,MSE,ig,90,0.7,5,3
2AYP-43A,MSE,ig,95,,0,0
2AYP-43A,MSE,shap,50,0.5517568542568543,60,32
2AYP-43A,MSE,shap,55,0.5517568542568543,60,32
2AYP-43A,MSE,shap,60,0.5517568542568543,60,32
2AYP-43A,MSE,shap,65,0.5517568542568543,60,32
2AYP-43A,MSE,shap,70,0.5681677018633541,46,25
2AYP-43A,MSE,shap,75,0.5763095238095237,40,22
2AYP-43A,MSE,shap,80,0.5666666666666667,21,12
2AYP-43A,MSE,shap,85,0.5,11,6
2AYP-43A,MSE,shap,90,0.3,5,3
2AYP-43A,MSE,shap,95,,0,0
2B36-5PP,MSE,cam,50,0.4375,32,18
2B36-5PP,MSE,cam,55,0.4375,32,18
2B36-5PP,MSE,cam,60,0.4375,32,18
2B36-5PP,MSE,cam,65,0.4375,32,18
2B36-5PP,MSE,cam,70,0.4375,32,18
2B36-5PP,MSE,cam,75,0.46153846153846156,26,14
2B36-5PP,MSE,cam,80,0.4444444444444444,18,10
2B36-5PP,MSE,cam,85,0.4,5,3
2B36-5PP,MSE,cam,90,0.5,4,2
2B36-5PP,MSE,cam,95,0.5,2,1
2B36-5PP,MSE,diff,50,0.6860863095238094,32,18
2B36-5PP,MSE,diff,55,0.6860863095238094,32,18
2B36-5PP,MSE,diff,60,0.6860863095238094,32,18
2B36-5PP,MSE,diff,65,0.6860863095238094,32,18
2B36-5PP,MSE,diff,70,0.6860863095238094,32,18
2B36-5PP,MSE,diff,75,0.7423076923076923,26,14
2B36-5PP,MSE,diff,80,0.7203703703703703,18,10
2B36-5PP,MSE,diff,85,0.7333333333333333,5,3
2B36-5PP,MSE,diff,90,0.75,4,2
2B36-5PP,MSE,diff,95,0.5,2,1
2B36-5PP,MSE,gradcam,50,0.6180059523809524,32,18
2B36-5PP,MSE,gradcam,55,0.6180059523809524,32,18
2B36-5PP,MSE,gradcam,60,0.6180059523809524,32,18
2B36-5PP,MSE,gradcam,65,0.6180059523809524,32,18
2B36-5PP,MSE,gradcam,70,0.6180059523809524,32,18
2B36-5PP,MSE,gradcam,75,0.6269230769230769,26,14
2B36-5PP,MSE,gradcam,80,0.6092592592592593,18,10
2B36-5PP,MSE,gradcam,85,0.7333333333333333,5,3
2B36-5PP,MSE,gradcam,90,0.75,4,2
2B36-5PP,MSE,gradcam,95,0.5,2,1
2B36-5PP,MSE,gradinput,50,0.7249627976190475,32,18
2B36-5PP,MSE,gradinput,55,0.7249627976190475,32,18
2B36-5PP,MSE,gradinput,60,0.7249627976190475,32,18
2B36-5PP,MSE,gradinput,65,0.7249627976190475,32,18
2B36-5PP,MSE,gradinput,70,0.7249627976190475,32,18
2B36-5PP,MSE,gradinput,75,0.7743589743589744,26,14
2B36-5PP,MSE,gradinput,80,0.7666666666666667,18,10
2B36-5PP,MSE,gradinput,85,0.8,5,3
2B36-5PP,MSE,gradinput,90,0.75,4,2
2B36-5PP,MSE,gradinput,95,0.5,2,1
2B36-5PP,MSE,ig,50,0.4843377976190476,32,18
2B36-5PP,MSE,ig,55,0.4843377976190476,32,18
2B36-5PP,MSE,ig,60,0.4843377976190476,32,18
2B36-5PP,MSE,ig,65,0.4843377976190476,32,18
2B36-5PP,MSE,ig,70,0.4843377976190476,32,18
2B36-5PP,MSE,ig,75,0.4846153846153846,26,14
2B36-5PP,MSE,ig,80,0.5148148148148147,18,10
2B36-5PP,MSE,ig,85,0.7333333333333333,5,3
2B36-5PP,MSE,ig,90,0.75,4,2
2B36-5PP,MSE,ig,95,0.5,2,1
2B36-5PP,MSE,shap,50,0.5505208333333333,32,18
2B36-5PP,MSE,shap,55,0.5505208333333333,32,18
2B36-5PP,MSE,shap,60,0.5505208333333333,32,18
2B36-5PP,MSE,shap,65,0.5505208333333333,32,18
2B36-5PP,MSE,shap,70,0.5505208333333333,32,18
2B36-5PP,MSE,shap,75,0.5878205128205128,26,14
2B36-5PP,MSE,shap,80,0.5342592592592593,18,10
2B36-5PP,MSE,shap,85,0.6333333333333333,5,3
2B36-5PP,MSE,shap,90,0.625,4,2
2B36-5PP,MSE,shap,95,1.0,2,1
2B52-D42,MSE,cam,50,0.5,64,32
2B52-D42,MSE,cam,55,0.5,60,30
2B52-D42,MSE,cam,60,0.5,28,14
2B52-D42,MSE,cam,65,0.5,24,12
2B52-D42,MSE,cam,70,0.5,14,7
2B52-D42,MSE,cam,75,0.5,8,4
2B52-D42,MSE,cam,80,0.5,6,3
2B52-D42,MSE,cam,85,0.5,2,1
2B52-D42,MSE,cam,90,,0,0
2B52-D42,MSE,cam,95,,0,0
2B52-D42,MSE,diff,50,0.7491563315667175,64,32
2B52-D42,MSE,diff,55,0.7458865793792263,60,30
2B52-D42,MSE,diff,60,0.7461412595341167,28,14
2B52-D42,MSE,diff,65,0.7325562169312171,24,12
2B52-D42,MSE,diff,70,0.6645408163265305,14,7
2B52-D42,MSE,diff,75,0.59375,8,4
2B52-D42,MSE,diff,80,0.5138888888888888,6,3
2B52-D42,MSE,diff,85,0.5,2,1
2B52-D42,MSE,diff,90,,0,0
2B52-D42,MSE,diff,95,,0,0
2B52-D42,MSE,gradcam,50,0.7724306483957218,64,32
2B52-D42,MSE,gradcam,55,0.7716384432560903,60,30
2B52-D42,MSE,gradcam,60,0.8097634508348796,28,14
2B52-D42,MSE,gradcam,65,0.795734126984127,24,12
2B52-D42,MSE,gradcam,70,0.7355442176870748,14,7
2B52-D42,MSE,gradcam,75,0.6354166666666666,8,4
2B52-D42,MSE,gradcam,80,0.5138888888888888,6,3
2B52-D42,MSE,gradcam,85,0.5,2,1
2B52-D42,MSE,gradcam,90,,0,0
2B52-D42,MSE,gradcam,95,,0,0
2B52-D42,MSE,gradinput,50,0.42197997570240214,64,32
2B52-D42,MSE,gradinput,55,0.42941480632657103,60,30
2B52-D42,MSE,gradinput,60,0.44932874665017525,28,14
2B52-D42,MSE,gradinput,65,0.43520171957671955,24,12
2B52-D42,MSE,gradinput,70,0.45875850340136054,14,7
2B52-D42,MSE,gradinput,75,0.4583333333333333,8,4
2B52-D42,MSE,gradinput,80,0.4444444444444444,6,3
2B52-D42,MSE,gradinput,85,0.5,2,1
2B52-D42,MSE,gradinput,90,,0,0
2B52-D42,MSE,gradinput,95,,0,0
2B52-D42,MSE,ig,50,0.8237325162072405,64,32
2B52-D42,MSE,ig,55,0.8196066229522112,60,30
2B52-D42,MSE,ig,60,0.774018243661101,28,14
2B52-D42,MSE,ig,65,0.761607142857143,24,12
2B52-D42,MSE,ig,70,0.6913265306122448,14,7
2B52-D42,MSE,ig,75,0.59375,8,4
2B52-D42,MSE,ig,80,0.5138888888888888,6,3
2B52-D42,MSE,ig,85,0.5,2,1
2B52-D42,MSE,ig,90,,0,0
2B52-D42,MSE,ig,95,,0,0
2B52-D42,MSE,shap,50,0.5929921921420083,64,32
2B52-D42,MSE,shap,55,0.582034808873044,60,30
2B52-D42,MSE,shap,60,0.5618132859204288,28,14
2B52-D42,MSE,shap,65,0.5216104497354498,24,12
2B52-D42,MSE,shap,70,0.5378401360544218,14,7
2B52-D42,MSE,shap,75,0.45833333333333326,8,4
2B52-D42,MSE,shap,80,0.49999999999999994,6,3
2B52-D42,MSE,shap,85,0.6666666666666666,2,1
2B52-D42,MSE,shap,90,,0,0
2B52-D42,MSE,shap,95,,0,0
2B53-D23,MSE,cam,50,0.48936170212765956,47,24
2B53-D23,MSE,cam,55,0.4883720930232558,43,22
2B53-D23,MSE,cam,60,0.48484848484848486,33,17
2B53-D23,MSE,cam,65,0.47619047619047616,21,11
2B53-D23,MSE,cam,70,0.4666666666666667,15,8
2B53-D23,MSE,cam,75,0.45454545454545453,11,6
2B53-D23,MSE,cam,80,0.3333333333333333,3,2
2B53-D23,MSE,cam,85,0.3333333333333333,3,2
2B53-D23,MSE,cam,90,0.0,1,1
2B53-D23,MSE,cam,95,0.0,1,1
2B53-D23,MSE,diff,50,0.5166160081053698,47,24
2B53-D23,MSE,diff,55,0.4953488372093023,43,22
2B53-D23,MSE,diff,60,0.4991101491101491,33,17
2B53-D23,MSE,diff,65,0.5179138321995465,21,11
2B53-D23,MSE,diff,70,0.5117460317460317,15,8
2B53-D23,MSE,diff,75,0.503030303030303,11,6
2B53-D23,MSE,diff,80,0.6666666666666666,3,2
2B53-D23,MSE,diff,85,0.6666666666666666,3,2
2B53-D23,MSE,diff,90,1.0,1,1
2B53-D23,MSE,diff,95,1.0,1,1
2B53-D23,MSE,gradcam,50,0.6402566700439043,47,24
2B53-D23,MSE,gradcam,55,0.6446659283868588,43,22
2B53-D23,MSE,gradcam,60,0.6328763828763829,33,17
2B53-D23,MSE,gradcam,65,0.556689342403628,21,11
2B53-D23,MSE,gradcam,70,0.5626984126984127,15,8
2B53-D23,MSE,gradcam,75,0.5303030303030303,11,6
2B53-D23,MSE,gradcam,80,0.16666666666666666,3,2
2B53-D23,MSE,gradcam,85,0.16666666666666666,3,2
2B53-D23,MSE,gradcam,90,0.0,1,1
2B53-D23,MSE,gradcam,95,0.0,1,1
2B53-D23,MSE,gradinput,50,0.7187436676798379,47,24
2B53-D23,MSE,gradinput,55,0.711111111111111,43,22
2B53-D23,MSE,gradinput,60,0.6809283309283308,33,17
2B53-D23,MSE,gradinput,65,0.6163265306122448,21,11
2B53-D23,MSE,gradinput,70,0.635079365079365,15,8
2B53-D23,MSE,gradinput,75,0.5803030303030302,11,6
2B53-D23,MSE,gradinput,80,0.6666666666666666,3,2
2B53-D23,MSE,gradinput,85,0.6666666666666666,3,2
2B53-D23,MSE,gradinput,90,1.0,1,1
2B53-D23,MSE,gradinput,95,1.0,1,1
2B53-D23,MSE,ig,50,0.7670803782505912,47,24
2B53-D23,MSE,ig,55,0.7870524178663714,43,22
2B53-D23,MSE,ig,60,0.8028499278499278,33,17
2B53-D23,MSE,ig,65,0.8092403628117915,21,11
2B53-D23,MSE,ig,70,0.8607142857142858,15,8
2B53-D23,MSE,ig,75,0.8863636363636364,11,6
2B53-D23,MSE,ig,80,1.0,3,2
2B53-D23,MSE,ig,85,1.0,3,2
2B53-D23,MSE,ig,90,1.0,1,1
2B53-D23,MSE,ig,95,1.0,1,1
2B53-D23,MSE,shap,50,0.501063829787234,47,24
2B53-D23,MSE,shap,55,0.5093576965669988,43,22
2B53-D23,MSE,shap,60,0.49656084656084665,33,17
